Election ID|Election Title|Society ID|Start Date|End Date
1876|2000 Executive Committee Elections|76|2000-07-16|2000-08-31
1877|2001 Executive Board Elections|76|2001-07-06|2001-08-30
1878|2002 Leadership Elections|76|2002-06-29|2002-08-28
1879|2003 Executive Elections|76|2003-02-11|2003-03-28
1880|2004 Director General Elections|76|2004-09-16|2004-10-30
1881|2005 Council Member Elections|76|2005-10-01|2005-11-21
1882|2006 Executive Board Elections|76|2006-07-28|2006-09-26
1883|2007 President Selection|76|2007-04-09|2007-06-03
1884|2008 Officer Selection|76|2008-06-21|2008-08-02
1885|2009 Director Elections|76|2009-10-01|2009-11-29
1886|2010 Committee Chairperson Selection|76|2010-05-01|2010-06-09
1887|2011 Council Member Elections|76|2011-07-13|2011-08-28
1888|2012 Governing Body Elections|76|2012-12-17|2013-01-27
1889|2013 Committee Chairperson Elections|76|2013-07-10|2013-09-04
1890|2014 Chairperson Selection|76|2014-04-01|2014-05-12
1891|2015 Management Elections|76|2015-12-16|2016-02-13
1892|2016 Executive Board Elections|76|2016-12-29|2017-02-26
1893|2017 Chairperson Selection|76|2017-06-15|2017-08-02
1894|2018 Secretary-General Elections|76|2018-02-24|2018-04-10
1895|2019 Governing Body Elections|76|2019-02-22|2019-03-30
1896|2020 Executive Elections|76|2020-02-19|2020-04-02
1897|2021 Directorship Elections|76|2021-06-11|2021-08-07
1898|2022 Secretary-General Elections|76|2022-05-07|2022-06-27
1899|2023 Steering Committee Elections|76|2023-09-30|2023-11-19
1900|2024 Committee Chair Elections|76|2024-08-11|2024-09-20
1901|2000 Director Elections|77|2000-09-11|2000-10-11
1902|2001 Board Chair Elections|77|2001-12-17|2002-01-17
1903|2002 Leadership Elections|77|2002-01-26|2002-03-22
1904|2003 Executive Director Elections|77|2003-07-27|2003-08-28
1905|2004 Governing Body Elections|77|2004-09-01|2004-10-04
1906|2005 Council Elections|77|2005-03-19|2005-05-06
1907|2006 Trustee Elections|77|2006-07-12|2006-08-28
1908|2007 Trustee Elections|77|2007-09-17|2007-10-21
1909|2008 Officer Appointments|77|2008-03-24|2008-05-13
1910|2009 President Selection|77|2009-10-17|2009-11-21
1911|2010 Governing Body Elections|77|2010-08-30|2010-10-27
1912|2011 Secretary-General Elections|77|2011-10-18|2011-12-09
1913|2012 Director Elections|77|2012-02-14|2012-03-25
1914|2013 Leadership Elections|77|2013-05-15|2013-07-09
1915|2014 Governing Body Elections|77|2014-09-22|2014-11-15
1916|2015 Board Chair Elections|77|2015-11-20|2015-12-24
1917|2016 Director General Elections|77|2016-07-07|2016-08-17
1918|2017 Director General Elections|77|2017-04-29|2017-06-21
1919|2018 Board Chair Elections|77|2018-01-13|2018-02-26
1920|2019 Council Presidency Elections|77|2019-01-21|2019-03-09
1921|2020 Trustee Elections|77|2020-11-11|2020-12-28
1922|2021 Management Elections|77|2021-02-10|2021-04-06
1923|2022 Officer Appointments|77|2022-01-17|2022-02-20
1924|2023 Chairperson Selection|77|2023-09-02|2023-10-03
1925|2024 Director General Elections|77|2024-02-26|2024-04-14
1926|2000 Directorship Elections|78|2000-11-29|2001-01-19
1927|2001 Council Presidency Elections|78|2001-06-16|2001-07-30
1928|2002 Executive Elections|78|2002-01-14|2002-02-24
1929|2003 Secretary-General Elections|78|2003-10-29|2003-12-22
1930|2004 Officer Selection|78|2004-12-25|2005-02-21
1931|2005 Council Elections|78|2005-08-16|2005-10-11
1932|2006 Councilor Elections|78|2006-01-25|2006-03-24
1933|2007 Secretary-General Elections|78|2007-05-15|2007-06-29
1934|2008 Director Elections|78|2008-12-09|2009-01-09
1935|2009 Executive Elections|78|2009-10-15|2009-12-07
1936|2010 Officer Appointments|78|2010-02-27|2010-04-08
1937|2011 Presidential Elections|78|2011-03-03|2011-04-08
1938|2012 President Selection|78|2012-07-04|2012-08-12
1939|2013 Officer Selection|78|2013-07-24|2013-09-09
1940|2014 Director General Elections|78|2014-02-23|2014-03-31
1941|2015 Governing Body Elections|78|2015-07-31|2015-09-05
1942|2016 Board Chair Elections|78|2016-12-18|2017-01-18
1943|2017 Board Member Elections|78|2017-12-17|2018-02-04
1944|2018 Secretary-General Elections|78|2018-09-09|2018-10-25
1945|2019 Management Elections|78|2019-03-14|2019-04-27
1946|2020 Board Elections|78|2020-01-10|2020-03-05
1947|2021 Leadership Elections|78|2021-09-24|2021-11-12
1948|2022 Councilor Elections|78|2022-08-25|2022-10-22
1949|2023 Executive Board Elections|78|2023-08-15|2023-09-28
1950|2024 Executive Committee Elections|78|2024-06-08|2024-07-26
1951|2000 Council Member Elections|79|2000-09-07|2000-11-06
1952|2001 Committee Chair Elections|79|2001-09-19|2001-11-05
1953|2002 Committee Chair Elections|79|2002-02-07|2002-04-08
1954|2003 Governing Body Elections|79|2003-05-28|2003-07-06
1955|2004 Management Elections|79|2004-07-05|2004-09-02
1956|2005 Committee Elections|79|2005-12-07|2006-01-18
1957|2006 Management Elections|79|2006-10-03|2006-12-01
1958|2007 Chairperson Elections|79|2007-11-12|2007-12-28
1959|2008 President Selection|79|2008-02-11|2008-03-14
1960|2009 Committee Chairperson Selection|79|2009-07-10|2009-09-03
1961|2010 Officer Appointments|79|2010-12-18|2011-01-29
1962|2011 Director General Elections|79|2011-07-07|2011-08-22
1963|2012 Council Member Elections|79|2012-09-21|2012-10-25
1964|2013 Executive Elections|79|2013-07-07|2013-08-09
1965|2014 Secretary-General Elections|79|2014-07-01|2014-08-01
1966|2015 Executive Committee Elections|79|2015-04-19|2015-05-20
1967|2016 Officer Appointments|79|2016-03-01|2016-04-29
1968|2017 Officer Appointments|79|2017-09-21|2017-11-15
1969|2018 Executive Elections|79|2018-09-27|2018-10-31
1970|2019 Board Elections|79|2019-06-28|2019-08-06
1971|2020 Chairperson Elections|79|2020-12-03|2021-01-18
1972|2021 Executive Committee Elections|79|2021-05-31|2021-07-03
1973|2022 Council Elections|79|2022-12-30|2023-02-17
1974|2023 Trustee Elections|79|2023-04-28|2023-06-10
1975|2024 Committee Elections|79|2024-03-29|2024-04-28
1976|2000 Council Elections|80|2000-12-05|2001-01-10
1977|2001 Secretary-General Elections|80|2001-07-12|2001-08-27
1978|2002 Chairperson Elections|80|2002-12-25|2003-01-25
1979|2003 Executive Board Elections|80|2003-12-24|2004-01-26
1980|2004 Director Elections|80|2004-08-09|2004-09-20
1981|2005 Executive Director Elections|80|2005-09-09|2005-11-06
1982|2006 Executive Board Elections|80|2006-06-29|2006-08-26
1983|2007 Councilor Elections|80|2007-04-04|2007-05-19
1984|2008 Councilor Elections|80|2008-09-29|2008-11-02
1985|2009 Director General Elections|80|2009-10-11|2009-11-23
1986|2010 Executive Director Elections|80|2010-02-23|2010-04-14
1987|2011 Executive Elections|80|2011-12-27|2012-02-20
1988|2012 Executive Board Elections|80|2012-04-08|2012-06-04
1989|2013 Director Elections|80|2013-01-16|2013-03-08
1990|2014 Executive Director Elections|80|2014-10-01|2014-11-29
1991|2015 Council Member Elections|80|2015-10-01|2015-11-16
1992|2016 Directorship Elections|80|2016-02-29|2016-04-03
1993|2017 Committee Chair Elections|80|2017-12-01|2018-01-25
1994|2018 Committee Chairperson Elections|80|2018-08-30|2018-10-07
1995|2019 Committee Elections|80|2019-10-21|2019-12-16
1996|2020 Governing Body Elections|80|2020-06-03|2020-07-21
1997|2021 Committee Chairperson Selection|80|2021-05-22|2021-07-04
1998|2022 Executive Board Elections|80|2022-09-28|2022-10-31
1999|2023 Director Elections|80|2023-08-24|2023-09-27
2000|2024 Trustee Elections|80|2024-06-30|2024-08-28
